nMC	Rp	Porb	a	rp	ang_sep	ang_sep_max	inc	Omega	omega	theta	ecc	Finc	Abond	AgeomMIR	AgeomVIS	f	Tp	Mp	dist	Rs	Ts	Ms	stype	zodis	ra	dec	nstar	
7	2.32506	56.62183	0.30057	0.30057	0.02128	0.02377	2.58959	0.17701	5.55204	4.88789	0.00000	9.89779	0.23448	0.08429	0.49825	0.57321	461.76347	6.46922	12.64382	0.98300	5661.00000	1.12967	G	23.21015	15.69643	42.61337	194	
8	2.26188	0.60577	0.01459	0.01459	0.00099	0.00115	1.31112	5.98127	0.25630	0.31156	0.00000	4198.62587	0.71592	0.08315	0.19504	0.10247	1635.62381	10.00046	12.64382	0.98300	5661.00000	1.12967	G	19.29503	15.69643	42.61337	194	
8	2.98643	120.79501	0.49811	0.49811	0.02268	0.03940	1.31112	0.50164	6.21635	2.19997	0.00000	3.60400	0.18783	0.09528	0.14234	0.02359	364.04369	7.96035	12.64382	0.98300	5661.00000	1.12967	G	19.29503	15.69643	42.61337	194	
9	1.08851	78.43246	0.37350	0.37350	0.02479	0.02954	0.57672	4.51211	1.72642	3.06099	0.00000	6.40997	0.01807	0.00767	0.05018	0.63851	440.83871	1.20560	12.64382	0.98300	5661.00000	1.12967	G	59.34499	15.69643	42.61337	194	
9	0.50693	11.20066	0.10204	0.10204	0.00734	0.00807	0.57672	4.48857	2.51846	1.48717	0.00000	85.87335	0.67512	0.08868	0.14529	0.55342	639.65059	0.07964	12.64382	0.98300	5661.00000	1.12967	G	59.34499	15.69643	42.61337	194	
9	3.89836	73.98933	0.35925	0.35925	0.02402	0.02841	0.57672	5.07640	2.52906	5.12137	0.00000	6.92827	0.05245	0.06962	0.32725	0.09787	445.50507	17.50799	12.64382	0.98300	5661.00000	1.12967	G	59.34499	15.69643	42.61337	194	
0	0.65834	2.39178	0.03381	0.03381	0.00129	0.00267	1.81215	6.26445	2.60047	1.66371	0.00000	363.27658	0.20585	0.00243	0.44287	0.88843	1147.04594	0.33320	12.67748	0.75800	5322.00000	0.90129	G	67.71527	30.31625	-25.94569	195	
0	0.50031	10.11895	0.08845	0.08845	0.00540	0.00698	1.81215	5.24516	6.20453	5.65234	0.00000	53.09065	0.36286	0.04506	0.07051	0.70071	671.21124	0.09020	12.67748	0.75800	5322.00000	0.90129	G	67.71527	30.31625	-25.94569	195	
1	1.48117	18.77211	0.13354	0.13354	0.00933	0.01053	2.59887	5.71122	2.87169	4.52769	0.00000	23.29062	0.14726	0.00730	0.01902	0.12123	587.55109	5.95415	12.67748	0.75800	5322.00000	0.90129	G	3.56723	30.31625	-25.94569	195	
1	0.53083	45.31665	0.24031	0.24031	0.01683	0.01896	2.59887	3.27287	0.06682	5.11830	0.00000	7.19208	0.02398	0.07887	0.16583	0.58251	453.02796	0.06473	12.67748	0.75800	5322.00000	0.90129	G	3.56723	30.31625	-25.94569	195	
1	0.89697	467.22612	1.13836	1.13836	0.07723	0.08979	2.59887	5.56467	4.20122	0.35544	0.00000	0.32050	0.30228	0.04821	0.42120	0.61583	191.39184	0.48401	12.67748	0.75800	5322.00000	0.90129	G	3.56723	30.31625	-25.94569	195	
2	1.59743	477.55493	1.15507	1.15507	0.04776	0.09111	1.76038	4.40405	5.51613	1.81655	0.00000	0.31129	0.14997	0.07902	0.56138	0.01728	199.61627	2.34131	12.67748	0.75800	5322.00000	0.90129	G	34.62904	30.31625	-25.94569	195	
2	1.97243	471.47833	1.14525	1.14525	0.08064	0.09034	1.76038	1.81610	2.15445	0.51032	0.00000	0.31665	0.45798	0.09399	0.42289	0.12586	179.14103	7.02884	12.67748	0.75800	5322.00000	0.90129	G	34.62904	30.31625	-25.94569	195	
3	0.82398	53.66153	0.26897	0.26897	0.02122	0.02122	2.50664	4.21858	1.35541	1.78986	0.00000	5.74091	0.23191	0.08043	0.30972	0.31940	403.31565	0.26523	12.67748	0.75800	5322.00000	0.90129	G	21.44514	30.31625	-25.94569	195	
3	0.92881	24.00391	0.15732	0.15732	0.01195	0.01241	2.50664	5.53697	1.93154	0.73777	0.00000	16.78118	0.53465	0.09743	0.53900	0.19505	465.26072	0.36203	12.67748	0.75800	5322.00000	0.90129	G	21.44514	30.31625	-25.94569	195	
3	2.50186	2.85380	0.03804	0.03804	0.00262	0.00300	2.50664	4.44506	5.85249	5.75373	0.00000	287.05643	0.30072	0.09641	0.31917	0.59967	1047.61136	8.83023	12.67748	0.75800	5322.00000	0.90129	G	21.44514	30.31625	-25.94569	195	
4	2.74779	184.58716	0.61291	0.61291	0.04616	0.04835	1.87690	3.54033	5.23389	3.87410	0.00000	1.10560	0.36713	0.08596	0.50839	0.18394	254.55015	6.20634	12.67748	0.75800	5322.00000	0.90129	G	32.26241	30.31625	-25.94569	195	
4	1.08338	457.57370	1.12263	1.12263	0.07386	0.08855	1.87690	2.25087	4.00418	2.89589	0.00000	0.32955	0.46564	0.01760	0.26065	0.09229	180.29499	1.48349	12.67748	0.75800	5322.00000	0.90129	G	32.26241	30.31625	-25.94569	195	
4	0.50292	357.26732	0.95190	0.95190	0.02846	0.07509	1.87690	2.26257	5.19931	2.89817	0.00000	0.45836	0.35672	0.08255	0.16379	0.00614	205.09168	0.11569	12.67748	0.75800	5322.00000	0.90129	G	32.26241	30.31625	-25.94569	195	
4	1.18430	12.20956	0.10024	0.10024	0.00609	0.00791	1.87690	5.39697	4.58633	0.96461	0.00000	41.32999	0.20294	0.01965	0.28884	0.70423	666.78316	4.45356	12.67748	0.75800	5322.00000	0.90129	G	32.26241	30.31625	-25.94569	195	
4	3.11287	1.53737	0.02518	0.02518	0.00172	0.00199	1.87690	1.76428	5.12326	3.74985	0.00000	654.87606	0.38281	0.00720	0.16560	0.10908	1247.92913	4.83882	12.67748	0.75800	5322.00000	0.90129	G	32.26241	30.31625	-25.94569	195	
5	3.20326	2.59441	0.03570	0.03570	0.00282	0.00282	0.54455	0.76773	2.52360	0.59922	0.00000	325.94641	0.51633	0.05867	0.28560	0.31346	986.21205	9.39715	12.67748	0.75800	5322.00000	0.90129	G	20.55798	30.31625	-25.94569	195	
5	0.63173	1.00672	0.01899	0.01899	0.00131	0.00150	0.54455	5.74471	0.51447	0.70370	0.00000	1151.64686	0.57216	0.04583	0.15243	0.11365	1311.28391	0.31310	12.67748	0.75800	5322.00000	0.90129	G	20.55798	30.31625	-25.94569	195	
5	2.19161	224.60694	0.69857	0.69857	0.05351	0.05510	0.54455	2.81875	1.78826	4.01580	0.00000	0.85107	0.02909	0.01591	0.10798	0.44684	265.35841	4.36214	12.67748	0.75800	5322.00000	0.90129	G	20.55798	30.31625	-25.94569	195	
5	0.71843	8.35960	0.07787	0.07787	0.00533	0.00614	0.54455	3.45683	5.95740	4.74958	0.00000	68.48850	0.05646	0.05377	0.25267	0.60674	789.11521	0.30667	12.67748	0.75800	5322.00000	0.90129	G	20.55798	30.31625	-25.94569	195	
6	0.87701	4.52055	0.05169	0.05169	0.00214	0.00408	2.05983	4.55851	5.36666	2.21719	0.00000	155.45693	0.52344	0.00788	0.44390	0.01743	816.54111	0.45481	12.67748	0.75800	5322.00000	0.90129	G	22.02285	30.31625	-25.94569	195	
6	1.69932	1.99855	0.03000	0.03000	0.00208	0.00237	2.05983	0.18471	3.66877	2.04764	0.00000	461.57886	0.27786	0.07027	0.27827	0.59177	1189.22186	2.88098	12.67748	0.75800	5322.00000	0.90129	G	22.02285	30.31625	-25.94569	195	
6	0.54019	21.60379	0.14665	0.14665	0.00985	0.01157	2.05983	4.49866	1.98953	0.51613	0.00000	19.31191	0.72718	0.04481	0.06888	0.10100	421.66864	0.14534	12.67748	0.75800	5322.00000	0.90129	G	22.02285	30.31625	-25.94569	195	
6	1.41041	7.76021	0.07410	0.07410	0.00275	0.00585	2.05983	3.00509	6.03452	1.79088	0.00000	75.63112	0.64798	0.03522	0.17453	0.01217	632.21208	4.73949	12.67748	0.75800	5322.00000	0.90129	G	22.02285	30.31625	-25.94569	195	
6	0.77277	40.15130	0.22168	0.22168	0.01306	0.01749	2.05983	4.20680	2.10531	3.32523	0.00000	8.45147	0.11244	0.01705	0.46989	0.72405	460.60498	0.21555	12.67748	0.75800	5322.00000	0.90129	G	22.02285	30.31625	-25.94569	195	
6	1.02839	107.98216	0.42871	0.42871	0.03284	0.03382	2.05983	4.89993	5.79482	0.21427	0.00000	2.25976	0.60501	0.07400	0.25105	0.44692	270.52638	1.25666	12.67748	0.75800	5322.00000	0.90129	G	22.02285	30.31625	-25.94569	195	
6	5.14622	225.37580	0.70016	0.70016	0.05342	0.05523	2.05983	3.52456	4.50575	2.06949	0.00000	0.84721	0.35933	0.06266	0.49998	0.20156	238.89182	27.06477	12.67748	0.75800	5322.00000	0.90129	G	22.02285	30.31625	-25.94569	195	
7	0.60046	286.45841	0.82155	0.82155	0.04230	0.06480	0.86365	6.20902	2.15653	2.47330	0.00000	0.61534	0.76601	0.00214	0.23733	0.79389	171.44577	0.22938	12.67748	0.75800	5322.00000	0.90129	G	91.81713	30.31625	-25.94569	195	
7	0.73161	142.30354	0.51531	0.51531	0.02685	0.04065	0.86365	2.84566	2.61184	1.94314	0.00000	1.56403	0.76200	0.08907	0.15011	0.78863	217.39701	0.39334	12.67748	0.75800	5322.00000	0.90129	G	91.81713	30.31625	-25.94569	195	
7	1.19610	6.61072	0.06659	0.06659	0.00505	0.00525	0.86365	5.59861	2.58421	4.07187	0.00000	93.65550	0.28721	0.02548	0.33545	0.19212	795.55292	1.48349	12.67748	0.75800	5322.00000	0.90129	G	91.81713	30.31625	-25.94569	195	
7	2.73203	21.70405	0.14710	0.14710	0.01126	0.01160	0.86365	3.34258	4.34953	5.39628	0.00000	19.19306	0.71453	0.08366	0.17869	0.44746	425.81484	4.09898	12.67748	0.75800	5322.00000	0.90129	G	91.81713	30.31625	-25.94569	195	
7	0.59528	20.27685	0.14058	0.14058	0.01047	0.01109	0.86365	5.93275	1.13486	2.45345	0.00000	21.01509	0.33080	0.05189	0.08530	0.49985	538.97501	0.16460	12.67748	0.75800	5322.00000	0.90129	G	91.81713	30.31625	-25.94569	195	
8	1.38436	219.22098	0.68736	0.68736	0.02712	0.05422	1.44492	6.23513	1.13628	6.20776	0.00000	0.87907	0.22280	0.09752	0.57605	0.01484	253.03756	3.26278	12.67748	0.75800	5322.00000	0.90129	G	92.32200	30.31625	-25.94569	195	
8	1.18958	294.41171	0.83669	0.83669	0.06002	0.06600	1.44492	4.72774	6.15948	5.97428	0.00000	0.59328	0.59289	0.05052	0.58661	0.55422	195.11441	1.98333	12.67748	0.75800	5322.00000	0.90129	G	92.32200	30.31625	-25.94569	195	
8	1.15776	24.19259	0.15814	0.15814	0.00349	0.01247	1.44492	1.31100	1.02126	0.80411	0.00000	16.60690	0.77807	0.02719	0.08443	0.00240	385.63220	2.65160	12.67748	0.75800	5322.00000	0.90129	G	92.32200	30.31625	-25.94569	195	
8	1.96537	445.83568	1.10334	1.10334	0.01875	0.08703	1.44492	3.84221	5.05220	6.12077	0.00000	0.34117	0.62843	0.03712	0.02728	0.97760	166.07205	8.12718	12.67748	0.75800	5322.00000	0.90129	G	92.32200	30.31625	-25.94569	195	
9	2.55750	84.92323	0.36527	0.36527	0.02406	0.02881	1.63299	4.79361	4.81508	4.02558	0.00000	3.11289	0.10015	0.04144	0.16444	0.09267	360.06360	6.74323	12.67748	0.75800	5322.00000	0.90129	G	10.00736	30.31625	-25.94569	195	
9	1.22517	90.61576	0.38141	0.38141	0.02018	0.03009	1.63299	0.36669	3.21103	5.37605	0.00000	2.85492	0.70539	0.01389	0.45960	0.03993	266.53594	2.34131	12.67748	0.75800	5322.00000	0.90129	G	10.00736	30.31625	-25.94569	195	
9	0.74144	50.79095	0.25929	0.25929	0.01833	0.02045	1.63299	3.79561	3.16476	0.43700	0.00000	6.17756	0.44687	0.00619	0.35283	0.57174	378.40593	0.36203	12.67748	0.75800	5322.00000	0.90129	G	10.00736	30.31625	-25.94569	195	
9	10.63370	157.92366	0.55236	0.55236	0.00311	0.04357	1.63299	0.64309	3.44442	1.23259	0.00000	1.36124	0.60016	0.05163	0.22492	0.99748	239.05638	14819.68044	12.67748	0.75800	5322.00000	0.90129	G	10.00736	30.31625	-25.94569	195	
0	3.20250	301.92908	0.81397	0.81397	0.02279	0.06420	1.27023	4.68285	1.62026	3.29863	0.00000	0.40407	0.22151	0.05175	0.52819	0.93988	208.43691	12.56343	12.67909	0.78700	4680.00000	0.78905	K	44.77135	135.49856	5.65513	196	
0	3.12721	19.22837	0.12981	0.12981	0.00707	0.01024	1.27023	3.25659	1.53682	2.46417	0.00000	15.88827	0.70291	0.01483	0.47231	0.76776	410.24062	3.54503	12.67909	0.78700	4680.00000	0.78905	K	44.77135	135.49856	5.65513	196	
0	1.17451	145.10139	0.49941	0.49941	0.03339	0.03939	1.27023	5.41412	0.17364	2.37912	0.00000	1.07342	0.16232	0.02178	0.30912	0.09901	271.02473	2.88098	12.67909	0.78700	4680.00000	0.78905	K	44.77135	135.49856	5.65513	196	
1	0.60644	97.62981	0.38347	0.38347	0.02691	0.03024	1.37259	1.72868	2.27799	0.37954	0.00000	1.82064	0.55782	0.01311	0.56864	0.12392	263.63346	0.16122	12.67909	0.78700	4680.00000	0.78905	K	11.70916	135.49856	5.65513	196	
1	0.96589	0.90993	0.01698	0.01698	0.00046	0.00134	1.37259	1.85347	1.70250	5.85568	0.00000	928.23481	0.46537	0.05368	0.18697	0.00467	1313.63550	0.63380	12.67909	0.78700	4680.00000	0.78905	K	11.70916	135.49856	5.65513	196	
1	1.18852	488.75016	1.12219	1.12219	0.03246	0.08851	1.37259	1.35325	1.59780	3.43563	0.00000	0.21259	0.22609	0.01614	0.16691	0.93587	177.25829	1.54632	12.67909	0.78700	4680.00000	0.78905	K	11.70916	135.49856	5.65513	196	
2	1.07710	49.98986	0.24543	0.24543	0.01891	0.01936	2.50164	0.38951	0.19519	5.72304	0.00000	4.44451	0.15090	0.07703	0.25765	0.43213	387.92015	1.06452	12.67909	0.78700	4680.00000	0.78905	K	34.32205	135.49856	5.65513	196	
2	2.89063	206.59547	0.63205	0.63205	0.04136	0.04985	2.50164	4.42829	4.22116	0.12841	0.00000	0.67015	0.64308	0.01352	0.54595	0.64849	194.63998	4.27259	12.67909	0.78700	4680.00000	0.78905	K	34.32205	135.49856	5.65513	196	
2	2.38750	130.22458	0.46466	0.46466	0.03054	0.03665	2.50164	5.51558	2.63988	4.82532	0.00000	1.23996	0.06685	0.00685	0.58747	0.09198	288.65984	12.82673	12.67909	0.78700	4680.00000	0.78905	K	34.32205	135.49856	5.65513	196	
3	1.29367	414.13549	1.00485	1.00485	0.07210	0.07925	2.67540	2.20086	1.66860	0.29565	0.00000	0.26514	0.78567	0.04938	0.39258	0.13858	135.89002	3.33116	12.67909	0.78700	4680.00000	0.78905	K	24.76376	135.49856	5.65513	196	
3	2.31802	57.45307	0.26929	0.26929	0.01897	0.02124	2.67540	5.59705	0.12067	4.58797	0.00000	3.69189	0.41220	0.06432	0.43049	0.57578	337.80467	11.09328	12.67909	0.78700	4680.00000	0.78905	K	24.76376	135.49856	5.65513	196	
3	2.92120	65.98779	0.29534	0.29534	0.02328	0.02329	2.67540	1.15688	1.55323	1.51327	0.00000	3.06937	0.27380	0.06797	0.08274	0.30163	340.07293	8.64896	12.67909	0.78700	4680.00000	0.78905	K	24.76376	135.49856	5.65513	196	
6	1.78875	439.69333	1.04578	1.04578	0.07623	0.08248	0.39291	0.70828	1.02556	3.76209	0.00000	0.24479	0.01384	0.05149	0.16623	0.53270	195.08912	4.54690	12.67909	0.78700	4680.00000	0.78905	K	257.52007	135.49856	5.65513	196	
6	1.15000	393.64750	0.97143	0.97143	0.07216	0.07662	0.39291	1.73150	1.58458	5.77010	0.00000	0.28370	0.25050	0.01573	0.14676	0.16840	188.99611	1.23087	12.67909	0.78700	4680.00000	0.78905	K	257.52007	135.49856	5.65513	196	
6	1.23302	84.06682	0.34708	0.34708	0.02651	0.02737	0.39291	4.01070	3.47282	3.51973	0.00000	2.22246	0.41466	0.01034	0.15070	0.20357	297.23962	1.25666	12.67909	0.78700	4680.00000	0.78905	K	257.52007	135.49856	5.65513	196	
6	3.24609	3.39890	0.04089	0.04089	0.00322	0.00322	0.39291	2.09929	5.33615	4.09711	0.00000	160.15791	0.70310	0.03014	0.31402	0.31994	730.86303	4.01483	12.67909	0.78700	4680.00000	0.78905	K	257.52007	135.49856	5.65513	196	
6	1.11978	90.35173	0.36417	0.36417	0.02676	0.02872	0.39291	1.04037	5.88343	4.79334	0.00000	2.01876	0.58708	0.04004	0.25243	0.52138	265.94070	1.45303	12.67909	0.78700	4680.00000	0.78905	K	257.52007	135.49856	5.65513	196	
7	1.96073	40.87976	0.21462	0.21462	0.01217	0.01693	2.32197	1.81696	0.97214	4.05513	0.00000	5.81196	0.32766	0.09845	0.58540	0.74633	391.31303	4.18489	12.67909	0.78700	4680.00000	0.78905	K	2.35916	135.49856	5.65513	196	
7	1.03137	70.24680	0.30791	0.30791	0.02232	0.02428	2.32197	4.19218	3.47265	2.24085	0.00000	2.82378	0.78002	0.09208	0.13724	0.54049	247.08573	1.20560	12.67909	0.78700	4680.00000	0.78905	K	2.35916	135.49856	5.65513	196	
7	2.05538	10.95546	0.08921	0.08921	0.00684	0.00704	2.32197	2.53169	0.62636	5.32922	0.00000	33.63767	0.78322	0.00914	0.28246	0.44474	457.35787	7.02884	12.67909	0.78700	4680.00000	0.78905	K	2.35916	135.49856	5.65513	196	
7	1.68048	443.63620	1.05202	1.05202	0.06562	0.08297	2.32197	4.41050	0.07672	4.05709	0.00000	0.24190	0.18454	0.02191	0.59896	0.68598	185.48297	2.29325	12.67909	0.78700	4680.00000	0.78905	K	2.35916	135.49856	5.65513	196	
8	2.71705	229.72619	0.67839	0.67839	0.05063	0.05350	2.73258	3.77770	0.34753	1.84457	0.00000	0.58173	0.32780	0.04907	0.18908	0.17341	220.09010	5.59494	12.67909	0.78700	4680.00000	0.78905	K	8.35490	135.49856	5.65513	196	
8	0.83606	150.99461	0.51284	0.51284	0.03749	0.04045	2.73258	1.82839	1.33581	0.56998	0.00000	1.01793	0.76505	0.02180	0.00922	0.15324	194.63335	0.82996	12.67909	0.78700	4680.00000	0.78905	K	8.35490	135.49856	5.65513	196	
8	1.78034	301.17761	0.81262	0.81262	0.05920	0.06409	2.73258	1.95992	6.10339	1.47780	0.00000	0.40542	0.07877	0.05323	0.30966	0.15046	217.57723	8.47141	12.67909	0.78700	4680.00000	0.78905	K	8.35490	135.49856	5.65513	196	
9	1.80618	273.71578	0.76244	0.76244	0.01441	0.06013	1.59185	5.05818	0.97746	0.35228	0.00000	0.46054	0.28283	0.07541	0.53864	0.00149	210.99339	8.64896	12.67909	0.78700	4680.00000	0.78905	K	31.48606	135.49856	5.65513	196	
9	2.47715	156.22598	0.52462	0.52462	0.02842	0.04138	1.59185	0.29619	5.69289	1.40405	0.00000	0.97274	0.56262	0.04677	0.05386	0.04349	224.78117	16.45175	12.67909	0.78700	4680.00000	0.78905	K	31.48606	135.49856	5.65513	196	
9	1.31727	85.31305	0.35050	0.35050	0.00525	0.02764	1.59185	3.72851	0.25432	4.64809	0.00000	2.17928	0.63729	0.06565	0.00428	0.98252	262.43041	1.94262	12.67909	0.78700	4680.00000	0.78905	K	31.48606	135.49856	5.65513	196	
0	0.62801	130.75589	0.48476	0.48476	0.02564	0.03788	0.83003	0.38740	4.77509	6.14796	0.00000	1.98590	0.32714	0.00162	0.13176	0.77728	299.23820	0.16805	12.79754	0.79600	5347.00000	0.88868	K	15.34655	255.41669	67.30671	197	
0	4.37571	111.19998	0.43514	0.43514	0.02574	0.03400	0.83003	3.80309	0.52872	1.52585	0.00000	2.46471	0.14758	0.08876	0.24455	0.06240	335.08238	19.82825	12.79754	0.79600	5347.00000	0.88868	K	15.34655	255.41669	67.30671	197	
1	0.86962	489.05390	1.16804	1.16804	0.04064	0.09127	1.42735	3.32116	1.11196	0.01874	0.00000	0.34206	0.34554	0.05898	0.34347	0.01020	191.44391	0.53690	12.79754	0.79600	5347.00000	0.88868	K	2.48661	255.41669	67.30671	197	
2	0.84821	17.78679	0.12822	0.12822	0.00225	0.01002	1.34866	0.45299	1.20326	0.41453	0.00000	28.38633	0.10189	0.01894	0.21362	0.00123	625.39658	0.34018	12.79754	0.79600	5347.00000	0.88868	K	22.51004	255.41669	67.30671	197	
4	3.10384	201.03778	0.64576	0.64576	0.04937	0.05046	2.07379	3.14112	1.94142	4.57992	0.00000	1.11910	0.61476	0.00995	0.38982	0.22179	225.52602	7.96035	12.79754	0.79600	5347.00000	0.88868	K	23.54251	255.41669	67.30671	197	
4	3.27884	70.62436	0.32151	0.32151	0.01448	0.02512	2.07379	5.94919	3.88020	3.60478	0.00000	4.51474	0.75014	0.05226	0.19667	0.02368	286.83133	4.54690	12.79754	0.79600	5347.00000	0.88868	K	23.54251	255.41669	67.30671	197	
5	0.89146	6.49807	0.06553	0.06553	0.00402	0.00512	2.12588	5.80247	2.40142	6.20754	0.00000	108.69094	0.78998	0.05182	0.49417	0.07203	608.36112	0.67450	12.79754	0.79600	5347.00000	0.88868	K	1.65339	255.41669	67.30671	197	
6	0.56687	43.98928	0.23449	0.23449	0.01713	0.01832	2.77370	1.42968	1.75865	6.26462	0.00000	8.48744	0.10749	0.09419	0.10058	0.16128	461.73579	0.14534	12.79754	0.79600	5347.00000	0.88868	K	6.60121	255.41669	67.30671	197	
6	1.53718	4.93118	0.05452	0.05452	0.00422	0.00426	2.77370	3.27655	0.80363	1.94744	0.00000	157.02609	0.01234	0.03825	0.00884	0.25284	982.18059	4.64220	12.79754	0.79600	5347.00000	0.88868	K	6.60121	255.41669	67.30671	197	
6	0.96098	105.80763	0.42095	0.42095	0.03288	0.03289	2.77370	1.44887	4.79418	4.56107	0.00000	2.63360	0.47280	0.07848	0.01318	0.30592	302.11787	0.62079	12.79754	0.79600	5347.00000	0.88868	K	6.60121	255.41669	67.30671	197	
6	2.29145	371.53623	0.97250	0.97250	0.07595	0.07599	2.77370	0.76653	5.97655	3.53500	0.00000	0.49344	0.25453	0.09924	0.52519	0.33405	216.75231	14.22840	12.79754	0.79600	5347.00000	0.88868	K	6.60121	255.41669	67.30671	197	
7	1.14237	11.52946	0.09603	0.09603	0.00554	0.00750	0.93486	0.86270	0.56291	0.43228	0.00000	50.60119	0.24880	0.03721	0.06353	0.05659	691.07533	1.25666	12.79754	0.79600	5347.00000	0.88868	K	20.32245	255.41669	67.30671	197	
7	2.39855	69.56912	0.31830	0.31830	0.02398	0.02487	0.93486	5.38257	3.79354	2.82530	0.00000	4.60628	0.70516	0.02677	0.11499	0.19705	300.45502	6.46922	12.79754	0.79600	5347.00000	0.88868	K	20.32245	255.41669	67.30671	197	
7	0.69250	427.62520	1.06806	1.06806	0.08292	0.08346	0.93486	5.84037	2.85724	0.14333	0.00000	0.40909	0.02944	0.07009	0.13749	0.26381	220.93145	0.36961	12.79754	0.79600	5347.00000	0.88868	K	20.32245	255.41669	67.30671	197	
7	0.87502	21.39682	0.14503	0.14503	0.01054	0.01133	0.93486	5.26620	3.34432	2.46430	0.00000	22.18743	0.48137	0.00932	0.31642	0.52389	512.60990	0.81293	12.79754	0.79600	5347.00000	0.88868	K	20.32245	255.41669	67.30671	197	
8	1.67424	15.84123	0.11869	0.11869	0.00195	0.00927	1.78296	0.62112	1.09369	0.47889	0.00000	33.12740	0.35951	0.04099	0.47531	0.00101	597.33884	5.48009	12.79754	0.79600	5347.00000	0.88868	K	322.63607	255.41669	67.30671	197	
8	2.55120	420.09108	1.05548	1.05548	0.02554	0.08248	1.78296	0.64604	4.36986	0.10814	0.00000	0.41890	0.78227	0.04712	0.48044	0.95412	152.95201	3.61933	12.79754	0.79600	5347.00000	0.88868	K	322.63607	255.41669	67.30671	197	
8	1.10560	10.58898	0.09074	0.09074	0.00699	0.00709	1.78296	1.29193	1.58998	4.86525	0.00000	56.68051	0.57894	0.08001	0.11661	0.23910	615.16344	2.82183	12.79754	0.79600	5347.00000	0.88868	K	322.63607	255.41669	67.30671	197	
8	0.56804	6.54685	0.06585	0.06585	0.00490	0.00515	1.78296	3.36566	5.49392	3.61251	0.00000	107.61250	0.21367	0.03633	0.16525	0.18034	844.13780	0.16460	12.79754	0.79600	5347.00000	0.88868	K	322.63607	255.41669	67.30671	197	
9	1.02364	141.28961	0.51046	0.51046	0.03630	0.03989	1.31879	5.04367	4.46547	2.26018	0.00000	1.79099	0.41140	0.09819	0.13874	0.13877	282.01657	1.54632	12.79754	0.79600	5347.00000	0.88868	K	14.72418	255.41669	67.30671	197	
0	3.38620	254.59409	0.72850	0.72850	0.02019	0.05679	1.25301	5.85751	2.79526	4.87930	0.00000	0.54814	0.57214	0.00429	0.15283	0.00503	193.68424	13.65024	12.82874	0.71500	5013.00000	0.79557	K	24.17559	75.90118	-60.02347	198	
0	0.51921	5.97598	0.05972	0.05972	0.00410	0.00466	1.25301	3.21574	1.98911	0.63208	0.00000	81.55968	0.08407	0.03711	0.37059	0.11836	818.23884	0.13102	12.82874	0.71500	5013.00000	0.79557	K	24.17559	75.90118	-60.02347	198	
0	3.15738	70.36333	0.30910	0.30910	0.02350	0.02409	1.25301	2.70086	1.06399	5.45284	0.00000	3.04480	0.76095	0.09083	0.37628	0.21607	257.07439	15.14189	12.82874	0.71500	5013.00000	0.79557	K	24.17559	75.90118	-60.02347	198	
1	0.50664	101.27868	0.39404	0.39404	0.02709	0.03072	0.76067	6.22851	4.07300	2.96326	0.00000	1.87354	0.67599	0.05390	0.24953	0.11865	245.66879	0.09209	12.82874	0.71500	5013.00000	0.79557	K	12.38009	75.90118	-60.02347	198	
1	2.01373	22.03655	0.14255	0.14255	0.00805	0.01111	0.76067	1.39443	2.76127	1.96497	0.00000	14.31626	0.11827	0.05253	0.30332	0.74215	524.61038	5.25741	12.82874	0.71500	5013.00000	0.79557	K	12.38009	75.90118	-60.02347	198	
1	2.63512	155.47865	0.52438	0.52438	0.03168	0.04088	0.76067	5.17552	4.73433	2.70842	0.00000	1.05794	0.58301	0.07771	0.35007	0.06833	226.82582	7.96035	12.82874	0.71500	5013.00000	0.79557	K	12.38009	75.90118	-60.02347	198	
1	0.91595	38.77495	0.20776	0.20776	0.01486	0.01620	0.76067	2.06304	4.27092	1.39769	0.00000	6.73937	0.74628	0.02816	0.27332	0.54257	318.26522	0.21112	12.82874	0.71500	5013.00000	0.79557	K	12.38009	75.90118	-60.02347	198	
2	0.67737	386.11626	0.96164	0.96164	0.06857	0.07496	0.49006	3.03835	5.64712	5.88753	0.00000	0.31458	0.39513	0.01765	0.01892	0.54661	183.82059	0.21555	12.82874	0.71500	5013.00000	0.79557	K	99.55965	75.90118	-60.02347	198	
